Date	Time	Temperature
2017-02-19	15:30:28	19.312
2017-02-19	15:30:30	19.312
2017-02-19	15:30:32	19.25
2017-02-19	15:30:34	19.312
2017-02-19	15:30:36	19.312
2017-02-19	15:30:39	19.312
2017-02-19	15:30:41	19.312
2017-02-19	15:30:43	19.312
2017-02-19	15:30:45	19.312
2017-02-19	15:30:47	19.312
2017-02-19	15:30:49	19.312
2017-02-19	15:30:51	19.312
2017-02-19	15:30:54	19.312
2017-02-19	15:30:56	19.312
2017-02-19	15:30:58	19.312
2017-02-19	15:31:00	19.312
2017-02-19	15:31:02	19.312
2017-02-19	15:31:04	19.312
2017-02-19	15:31:06	19.375
2017-02-19	15:31:08	19.375
2017-02-19	15:31:10	19.375
2017-02-19	15:31:13	19.375
2017-02-19	15:31:15	19.375
2017-02-19	15:31:17	19.375
2017-02-19	15:31:19	19.375
2017-02-19	15:31:21	19.375
2017-02-19	15:31:23	19.375
2017-02-19	15:31:25	19.375
2017-02-19	15:31:27	19.437
2017-02-19	15:31:30	19.437
2017-02-19	15:31:32	19.437
2017-02-19	15:31:34	19.375
2017-02-19	15:31:36	19.375
2017-02-19	15:31:38	19.375
2017-02-19	15:31:40	19.437
2017-02-19	15:31:42	19.375
2017-02-19	15:31:44	19.437
2017-02-19	15:31:47	19.437
2017-02-19	15:31:49	19.437
2017-02-19	15:31:51	19.437
2017-02-19	15:31:53	19.437
2017-02-19	15:31:56	19.437
2017-02-19	15:31:58	19.437
2017-02-19	15:32:00	19.437
2017-02-19	15:32:02	19.437
2017-02-19	15:32:05	19.437
2017-02-19	15:32:07	19.437
2017-02-19	15:32:09	19.437
2017-02-19	15:32:12	19.437
2017-02-19	15:32:15	19.437
2017-02-19	15:32:17	19.437
2017-02-19	15:32:19	19.437
2017-02-19	15:32:21	19.5
2017-02-19	15:32:23	19.5
2017-02-19	15:32:25	19.5
2017-02-19	15:32:28	19.5
2017-02-19	15:32:30	19.5
2017-02-19	15:32:32	19.5
2017-02-19	15:32:34	19.5
2017-02-19	15:32:36	19.5
2017-02-19	15:32:38	19.5
2017-02-19	15:32:40	19.5
2017-02-19	15:32:42	19.5
2017-02-19	15:32:45	19.5
2017-02-19	15:32:47	19.5
2017-02-19	15:32:49	19.5
2017-02-19	15:32:51	19.5
2017-02-19	15:32:53	19.5
2017-02-19	15:32:55	19.5
2017-02-19	15:32:57	19.5
2017-02-19	15:32:59	19.5
2017-02-19	15:33:02	19.5
2017-02-19	15:33:04	19.5
2017-02-19	15:33:06	19.5
2017-02-19	15:33:08	19.5
2017-02-19	15:33:10	19.5
2017-02-19	15:33:12	19.5
2017-02-19	15:33:15	19.562
2017-02-19	15:33:17	19.562
2017-02-19	15:33:19	19.562
2017-02-19	15:33:21	19.5
2017-02-19	15:33:23	19.562
2017-02-19	15:33:25	19.5
2017-02-19	15:33:27	19.562
2017-02-19	15:33:29	19.562
2017-02-19	15:33:32	19.5
2017-02-19	15:33:34	19.562
2017-02-19	15:33:36	19.562
2017-02-19	15:33:38	19.5
2017-02-19	15:33:40	19.562
2017-02-19	15:33:42	19.562
2017-02-19	15:33:44	19.562
2017-02-19	15:33:47	19.562
2017-02-19	15:33:49	19.562
2017-02-19	15:33:51	19.562
2017-02-19	15:33:53	19.562
2017-02-19	15:33:55	19.562
2017-02-19	15:33:57	19.562
2017-02-19	15:33:59	19.562
2017-02-19	15:34:02	19.562
2017-02-19	15:34:04	19.562
2017-02-19	15:34:06	19.562
2017-02-19	15:34:08	19.562
2017-02-19	15:34:10	19.562
2017-02-19	15:34:12	19.562
2017-02-19	15:34:14	19.562
2017-02-19	15:34:17	19.562
2017-02-19	15:34:19	19.562
2017-02-19	15:34:21	19.562
2017-02-19	15:34:24	19.562
2017-02-19	15:34:26	19.562
2017-02-19	15:37:13	19.562
2017-02-19	15:37:16	19.562
2017-02-19	15:37:18	19.562
2017-02-19	15:37:21	19.625
2017-02-19	15:37:23	19.625
2017-02-19	15:37:25	19.625
2017-02-19	15:37:27	19.625
2017-02-19	15:37:29	19.625
2017-02-19	15:37:31	19.625
2017-02-19	15:37:34	19.625
2017-02-19	15:37:36	19.625
2017-02-19	15:37:38	19.625
2017-02-19	15:37:40	19.625
2017-02-19	15:37:42	19.625
2017-02-19	15:37:44	19.625
2017-02-19	15:37:46	19.625
2017-02-19	15:37:48	19.625
2017-02-19	15:37:51	19.687
2017-02-19	15:37:53	19.687
2017-02-19	15:37:55	19.687
2017-02-19	15:37:57	19.687
2017-02-19	15:37:59	19.687
2017-02-19	15:38:01	19.687
2017-02-19	15:38:03	19.687
2017-02-19	15:38:06	19.625
2017-02-19	15:38:08	19.687
2017-02-19	15:38:10	19.687
2017-02-19	15:38:12	19.687
2017-02-19	15:38:14	19.687
2017-02-19	15:38:16	19.687
2017-02-19	15:38:19	19.687
2017-02-19	15:38:21	19.687
2017-02-19	15:38:23	19.687
2017-02-19	15:38:25	19.687
2017-02-19	15:38:27	19.687
2017-02-19	15:38:29	19.687
2017-02-19	15:38:31	19.687
2017-02-19	15:38:33	19.687
2017-02-19	15:38:36	19.687
2017-02-19	15:38:38	19.687
2017-02-19	15:38:40	19.687
2017-02-19	15:38:42	19.687
2017-02-19	15:38:44	19.687
2017-02-19	15:38:46	19.687
2017-02-19	15:38:48	19.687
2017-02-19	15:38:51	19.687
2017-02-19	15:38:53	19.687
2017-02-19	15:38:55	19.687
2017-02-19	15:38:57	19.687
2017-02-19	15:38:59	19.687
2017-02-19	15:39:01	19.687
2017-02-19	15:39:03	19.687
2017-02-19	15:39:06	19.687
2017-02-19	15:39:08	19.687
2017-02-19	15:39:10	19.687
2017-02-19	15:39:12	19.687
2017-02-19	15:39:14	19.687
2017-02-19	15:39:16	19.75
2017-02-19	15:39:18	19.687
2017-02-19	15:39:21	19.75
2017-02-19	15:39:23	19.75
2017-02-19	15:39:25	19.687
2017-02-19	15:39:27	19.687
2017-02-19	15:39:29	19.687
2017-02-19	15:39:31	19.687
2017-02-19	15:39:33	19.687
2017-02-19	15:39:35	19.75
2017-02-19	15:39:38	19.687
2017-02-19	15:39:40	19.75
2017-02-19	15:39:42	19.75
2017-02-19	15:39:44	19.687
2017-02-19	15:39:46	19.687
2017-02-19	15:39:48	19.75
2017-02-19	15:39:50	19.75
2017-02-19	15:39:53	19.75
2017-02-19	15:39:55	19.75
2017-02-19	15:39:57	19.687
2017-02-19	15:39:59	19.75
2017-02-19	15:40:01	19.75
2017-02-19	15:40:03	19.75
2017-02-19	15:40:06	19.75
2017-02-19	15:40:08	19.75
2017-02-19	15:40:10	19.687
2017-02-19	15:40:12	19.75
2017-02-19	15:40:14	19.75
2017-02-19	15:40:16	19.75
2017-02-19	15:40:18	19.75
2017-02-19	15:40:21	19.687
2017-02-19	15:40:23	19.75
2017-02-19	15:40:27	19.75
2017-02-19	15:40:30	19.75
2017-02-19	15:40:32	19.75
2017-02-19	15:40:35	19.75
2017-02-19	15:40:37	19.75
2017-02-19	15:40:39	19.75
2017-02-19	15:40:41	19.75
2017-02-19	15:40:43	19.75
2017-02-19	15:40:47	19.75
2017-02-19	15:40:51	19.75
2017-02-19	15:40:53	19.75
2017-02-19	15:40:57	19.75
2017-02-19	15:40:59	19.75
2017-02-19	15:41:01	19.75
2017-02-19	15:41:03	19.75
2017-02-19	15:41:05	19.75
2017-02-19	15:41:07	19.75
2017-02-19	15:41:10	19.75
2017-02-19	15:41:12	19.75
2017-02-19	15:41:14	19.75
2017-02-19	15:41:17	19.75
2017-02-19	15:41:20	19.75
2017-02-19	15:41:22	19.75
2017-02-19	15:41:24	19.75
2017-02-19	15:41:26	19.75
2017-02-19	15:41:29	19.75
2017-02-19	15:41:32	19.75
2017-02-19	15:41:34	19.75
2017-02-19	15:41:36	19.75
2017-02-19	15:41:38	19.75
2017-02-19	15:41:40	19.75
2017-02-19	15:41:42	19.75
2017-02-19	15:41:45	19.75
2017-02-19	15:41:47	19.75
2017-02-19	15:41:49	19.75
2017-02-19	15:41:51	19.75
2017-02-19	15:41:53	19.75
2017-02-19	15:41:56	19.75
2017-02-19	15:41:58	19.75
2017-02-19	15:42:00	19.75
2017-02-19	15:42:02	19.75
2017-02-19	15:42:05	19.75
2017-02-19	15:42:07	19.75
2017-02-19	15:42:09	19.75
2017-02-19	15:42:11	19.75
2017-02-19	15:42:13	19.75
2017-02-19	15:42:16	19.75
2017-02-19	15:42:18	19.75
2017-02-19	15:42:20	19.75
2017-02-19	15:42:22	19.75
2017-02-19	15:42:24	19.75
2017-02-19	15:42:26	19.75
2017-02-19	15:42:28	19.75
2017-02-19	15:42:31	19.75
2017-02-19	15:42:33	19.75
2017-02-19	15:42:35	19.75
2017-02-19	15:42:37	19.75
2017-02-19	15:42:39	19.812
2017-02-19	15:42:42	19.75
2017-02-19	15:42:44	19.812
2017-02-19	15:42:46	19.75
2017-02-19	15:42:48	19.75
2017-02-19	15:42:52	19.812
2017-02-19	15:42:54	19.812
2017-02-19	15:42:56	19.812
2017-02-19	15:42:58	19.75
2017-02-19	15:43:01	19.812
2017-02-19	15:43:03	19.75
2017-02-19	15:43:05	19.75
2017-02-19	15:43:07	19.75
2017-02-19	15:43:09	19.75
2017-02-19	15:43:11	19.75
2017-02-19	15:43:14	19.75
2017-02-19	15:43:16	19.75
2017-02-19	15:43:18	19.75
2017-02-19	15:43:20	19.812
2017-02-19	15:43:22	19.75
2017-02-19	15:43:25	19.75
2017-02-19	15:43:27	19.75
2017-02-19	15:43:31	19.812
2017-02-19	15:43:33	19.812
2017-02-19	15:43:35	19.812
2017-02-19	15:43:37	19.812
2017-02-19	15:43:39	19.812
2017-02-19	15:43:41	19.812
2017-02-19	15:43:43	19.812
2017-02-19	15:43:46	19.812
2017-02-19	15:43:48	19.812
2017-02-19	15:43:50	19.812
2017-02-19	15:43:52	19.812
2017-02-19	15:43:54	19.812
2017-02-19	15:43:58	19.812
2017-02-19	15:44:00	19.812
2017-02-19	15:44:03	19.812
2017-02-19	15:44:05	19.812
2017-02-19	15:44:07	19.812
2017-02-19	15:44:09	19.812
2017-02-19	15:44:11	19.812
2017-02-19	15:44:13	19.812
2017-02-19	15:44:16	19.812
2017-02-19	15:44:18	19.812
2017-02-19	15:44:20	19.812
2017-02-19	15:44:22	19.812
2017-02-19	15:44:24	19.812
2017-02-19	15:44:26	19.812
2017-02-19	15:44:28	19.812
2017-02-19	15:44:31	19.812
2017-02-19	15:44:33	19.812
2017-02-19	15:44:35	19.812
2017-02-19	15:44:37	19.812
2017-02-19	15:44:39	19.75
2017-02-19	15:44:41	19.75
2017-02-19	15:44:43	19.812
2017-02-19	15:44:46	19.812
2017-02-19	15:44:48	19.812
2017-02-19	15:44:50	19.812
2017-02-19	15:44:52	19.812
2017-02-19	15:44:54	19.812
2017-02-19	15:44:56	19.812
2017-02-19	15:44:59	19.812
2017-02-19	15:45:01	19.812
2017-02-19	15:45:03	19.812
2017-02-19	15:45:06	19.812
2017-02-19	15:45:08	19.812
2017-02-19	15:45:10	19.812
2017-02-19	15:45:13	19.812
2017-02-19	15:45:15	19.812
2017-02-19	15:45:17	19.812
2017-02-19	15:45:19	19.75
2017-02-19	15:45:21	19.75
2017-02-19	15:45:23	19.75
2017-02-19	15:45:25	19.812
2017-02-19	15:45:28	19.75
2017-02-19	15:45:30	19.75
2017-02-19	15:45:32	19.812
2017-02-19	15:45:34	19.75
2017-02-19	15:45:36	19.812
2017-02-19	15:45:39	19.812
2017-02-19	15:45:41	19.812
2017-02-19	15:45:43	19.75
2017-02-19	15:45:45	19.812
2017-02-19	15:45:47	19.812
2017-02-19	15:45:49	19.812
2017-02-19	15:45:52	19.812
2017-02-19	15:45:54	19.812
2017-02-19	15:45:56	19.812
2017-02-19	15:45:58	19.812
2017-02-19	15:46:01	19.812
2017-02-19	15:46:03	19.812
2017-02-19	15:46:06	19.812
2017-02-19	15:46:08	19.812
2017-02-19	15:46:10	19.812
2017-02-19	15:46:12	19.812
2017-02-19	15:46:14	19.812
2017-02-19	15:46:17	19.812
2017-02-19	15:46:19	19.812
2017-02-19	15:46:21	19.812
2017-02-19	15:46:23	19.812
2017-02-19	15:46:25	19.812
2017-02-19	15:46:27	19.812
2017-02-19	15:46:30	19.812
2017-02-19	15:46:32	19.812
2017-02-19	15:46:34	19.812
2017-02-19	15:46:36	19.812
2017-02-19	15:46:39	19.812
2017-02-19	15:46:41	19.812
2017-02-19	15:46:44	19.812
2017-02-19	15:46:46	19.812
2017-02-19	15:46:48	19.812
2017-02-19	15:46:51	19.812
2017-02-19	15:46:53	19.812
2017-02-19	15:46:55	19.812
2017-02-19	15:46:57	19.812
2017-02-19	15:47:00	19.812
2017-02-19	15:47:02	19.812
2017-02-19	15:47:04	19.812
2017-02-19	15:47:06	19.812
2017-02-19	15:47:08	19.812
2017-02-19	15:47:10	19.812
2017-02-19	15:47:12	19.812
2017-02-19	15:47:15	19.812
2017-02-19	15:47:17	19.812
2017-02-19	15:47:19	19.812
2017-02-19	15:47:21	19.812
2017-02-19	15:47:23	19.812
2017-02-19	15:47:25	19.812
2017-02-19	15:47:27	19.812
2017-02-19	15:47:30	19.812
2017-02-19	15:47:32	19.812
2017-02-19	15:47:34	19.812
2017-02-19	15:47:36	19.812
2017-02-19	15:47:38	19.812
2017-02-19	15:47:41	19.812
2017-02-19	15:47:43	19.812
2017-02-19	15:47:45	19.812
2017-02-19	15:47:47	19.812
2017-02-19	15:47:49	19.812
2017-02-19	15:47:51	19.812
2017-02-19	15:47:53	19.812
2017-02-19	15:47:56	19.812
2017-02-19	15:47:58	19.812
2017-02-19	15:48:00	19.812
2017-02-19	15:48:02	19.812
2017-02-19	15:48:04	19.812
2017-02-19	15:48:06	19.812
2017-02-19	15:48:09	19.812
2017-02-19	15:48:11	19.812
2017-02-19	15:48:13	19.812
2017-02-19	15:48:15	19.812
2017-02-19	15:48:17	19.812
2017-02-19	15:48:20	19.812
2017-02-19	15:48:22	19.812
2017-02-19	15:48:24	19.812
2017-02-19	15:48:26	19.812
2017-02-19	15:48:28	19.812
2017-02-19	15:48:30	19.875
2017-02-19	15:48:33	19.812
2017-02-19	15:48:35	19.812
2017-02-19	15:48:37	19.812
2017-02-19	15:48:39	19.812
2017-02-19	15:48:41	19.875
2017-02-19	15:48:43	19.875
2017-02-19	15:48:46	19.875
2017-02-19	15:48:48	19.812
2017-02-19	15:48:50	19.875
2017-02-19	15:48:52	19.875
2017-02-19	15:48:54	19.812
2017-02-19	15:48:56	19.812
2017-02-19	15:48:59	19.875
2017-02-19	15:49:01	19.875
2017-02-19	15:49:03	19.875
2017-02-19	15:49:05	19.875
2017-02-19	15:49:07	19.875
2017-02-19	15:49:10	19.875
2017-02-19	15:49:12	19.875
2017-02-19	15:49:14	19.875
2017-02-19	15:49:16	19.875
2017-02-19	15:49:18	19.875
2017-02-19	15:49:20	19.875
2017-02-19	15:49:23	19.875
2017-02-19	15:49:25	19.875
2017-02-19	15:49:27	19.875
2017-02-19	15:49:29	19.937
2017-02-19	15:49:31	19.875
2017-02-19	15:49:33	19.937
2017-02-19	15:49:36	19.875
2017-02-19	15:49:38	19.875
2017-02-19	15:49:40	19.937
2017-02-19	15:49:42	19.937
2017-02-19	15:49:44	19.937
2017-02-19	15:49:46	19.875
2017-02-19	15:49:49	19.937
2017-02-19	15:49:51	19.875
2017-02-19	15:49:53	19.937
2017-02-19	15:49:55	19.937
2017-02-19	15:49:57	19.937
2017-02-19	15:50:00	19.937
2017-02-19	15:50:02	19.937
2017-02-19	15:50:04	19.937
2017-02-19	15:50:06	19.937
2017-02-19	15:50:08	19.937
2017-02-19	15:50:10	19.937
2017-02-19	15:50:13	19.937
2017-02-19	15:50:15	19.937
2017-02-19	15:50:17	19.937
2017-02-19	15:50:19	19.937
2017-02-19	15:50:21	19.875
2017-02-19	15:50:23	19.937
2017-02-19	15:50:26	19.937
2017-02-19	15:50:28	19.937
2017-02-19	15:50:30	19.937
2017-02-19	15:50:32	19.937
2017-02-19	15:50:34	19.937
2017-02-19	15:50:36	19.937
2017-02-19	15:50:39	19.937
2017-02-19	15:50:41	19.937
2017-02-19	15:50:43	19.937
2017-02-19	15:50:45	19.937
2017-02-19	15:50:47	19.937
2017-02-19	15:50:49	19.937
2017-02-19	15:50:52	19.937
2017-02-19	15:50:54	19.937
2017-02-19	15:50:56	19.937
2017-02-19	15:50:58	19.937
2017-02-19	15:51:00	19.937
2017-02-19	15:51:02	19.937
2017-02-19	15:51:05	19.937
2017-02-19	15:51:07	20.0
2017-02-19	15:51:09	19.937
2017-02-19	15:51:11	19.937
2017-02-19	15:51:15	20.0
2017-02-19	15:51:17	20.0
2017-02-19	15:51:19	20.0
2017-02-19	15:51:21	19.937
2017-02-19	15:51:24	20.0
2017-02-19	15:51:26	20.0
2017-02-19	15:51:28	20.0
2017-02-19	15:51:30	20.0
2017-02-19	15:51:32	20.0
2017-02-19	15:51:35	19.937
2017-02-19	15:51:37	19.937
2017-02-19	15:51:39	20.0
2017-02-19	15:51:41	20.0
2017-02-19	15:51:43	20.0
2017-02-19	15:51:46	20.0
2017-02-19	15:51:48	20.0
2017-02-19	15:51:50	20.0
2017-02-19	15:51:52	19.937
2017-02-19	15:51:54	20.0
2017-02-19	15:51:56	19.937
2017-02-19	15:51:59	20.0
2017-02-19	15:52:01	20.0
2017-02-19	15:52:03	20.0
2017-02-19	15:52:05	19.937
2017-02-19	15:52:07	20.0
2017-02-19	15:52:10	20.0
2017-02-19	15:52:12	20.0
2017-02-19	15:52:14	20.0
2017-02-19	15:52:16	20.0
2017-02-19	15:52:18	20.0
2017-02-19	15:52:21	19.937
2017-02-19	15:52:23	19.937
2017-02-19	15:52:25	20.0
2017-02-19	15:52:27	20.0
2017-02-19	15:52:29	19.937
2017-02-19	15:52:31	20.0
2017-02-19	15:52:34	19.937
2017-02-19	15:52:36	19.937
2017-02-19	15:52:38	20.0
2017-02-19	15:52:40	20.0
2017-02-19	15:52:42	20.0
2017-02-19	15:52:45	20.0
2017-02-19	15:52:47	19.937
2017-02-19	15:52:49	20.0
2017-02-19	15:52:51	20.0
2017-02-19	15:52:53	20.0
2017-02-19	15:52:56	20.0
2017-02-19	15:52:58	20.0
2017-02-19	15:53:01	20.0
2017-02-19	15:53:03	20.0
2017-02-19	15:53:05	20.0
2017-02-19	15:53:07	20.0
2017-02-19	15:53:10	20.0
2017-02-19	15:53:12	20.0
2017-02-19	15:53:14	20.0
2017-02-19	15:53:16	20.0
2017-02-19	15:53:18	20.0
2017-02-19	15:53:20	20.0
2017-02-19	15:53:23	20.0
2017-02-19	15:53:25	19.937
2017-02-19	15:53:27	20.0
2017-02-19	15:53:29	19.937
2017-02-19	15:53:31	20.0
2017-02-19	15:53:33	20.0
2017-02-19	15:53:36	20.0
2017-02-19	15:53:38	20.0
2017-02-19	15:53:40	20.0
2017-02-19	15:53:42	20.0
2017-02-19	15:53:45	20.0
2017-02-19	15:53:47	20.0
2017-02-19	15:53:49	20.0
2017-02-19	15:53:51	20.0
2017-02-19	15:53:53	20.0
2017-02-19	15:53:55	20.0
2017-02-19	15:53:58	20.0
2017-02-19	15:54:00	20.0
2017-02-19	15:54:02	20.0
2017-02-19	15:54:04	20.0
2017-02-19	15:54:06	20.0
2017-02-19	15:54:08	20.0
2017-02-19	15:54:11	20.0
2017-02-19	15:54:13	20.0
2017-02-19	15:54:16	20.0
2017-02-19	15:54:18	20.0
2017-02-19	15:54:20	20.0
2017-02-19	15:54:22	20.0
2017-02-19	15:54:25	20.0
2017-02-19	15:54:27	20.0
2017-02-19	15:54:29	20.0
2017-02-19	15:54:31	20.0
2017-02-19	15:54:33	20.0
2017-02-19	15:54:36	20.0
2017-02-19	15:54:38	20.0
2017-02-19	15:54:40	20.0
2017-02-19	15:54:42	20.0
2017-02-19	15:54:44	20.0
2017-02-19	15:54:46	20.0
2017-02-19	15:54:49	20.0
2017-02-19	15:54:51	20.0
2017-02-19	15:54:53	20.0
2017-02-19	15:54:55	20.0
2017-02-19	15:54:57	20.0
2017-02-19	15:55:00	20.0
2017-02-19	15:55:02	20.0
2017-02-19	15:55:04	20.0
2017-02-19	15:55:06	20.0
2017-02-19	15:55:08	20.0
2017-02-19	15:55:11	20.0
2017-02-19	15:55:13	20.0
2017-02-19	15:55:15	20.0
